"index","ticker","year","quarter","QuarterHeading","QuarterRange","QuarterCountperRange","DateString","CurrencyHeader","Revenue","Other Revenue, Total","Total Revenue","Cost of Revenue, Total","Gross Profit","Selling/General/Admin. Expenses, Total","Research & Development","Depreciation/Amortization","Interest Expense(Income) - Net Operating","Unusual Expense (Income)","Other Operating Expenses, Total","Total Operating Expense","Operating Income","Interest Income(Expense), Net Non-Operating","Gain (Loss) on Sale of Assets","Other, Net","Income Before Tax","Income After Tax","Minority Interest","Equity In Affiliates","Net Income Before Extra. Items","Accounting Change","Discontinued Operations","Extraordinary Item","Net Income","Preferred Dividends","Income Available to Common Excl. Extra Items","Income Available to Common Incl. Extra Items","Basic Weighted Average Shares","Basic EPS Excluding Extraordinary Items","Basic EPS Including Extraordinary Items","Dilution Adjustment","Diluted Weighted Average Shares","Diluted EPS Excluding Extraordinary Items","Diluted EPS Including Extraordinary Items","Dividends per Share - Common Stock Primary Issue","Gross Dividends - Common Stock","Net Income after Stock Based Comp. Expense","Basic EPS after Stock Based Comp. Expense","Diluted EPS after Stock Based Comp. Expense","Depreciation, Supplemental","Total Special Items","Normalized Income Before Taxes","Effect of Special Items on Income Taxes","Income Taxes Ex. Impact of Special Items","Normalized Income After Taxes","Normalized Income Avail to Common","Basic Normalized EPS","Diluted Normalized EPS","",""
"0","FLWS_nasdaq","2013","1","3 months ending 2013-03-31","days","366.2589","2013-03-31","In Millions of USD (except for per share items)","747.5812","0.0","747.5812","438.40448","309.16678","243.00652","21.4562","18.765776","0.0","0.0","0.0","721.6327","25.948486","0.0","0.0","0.0","24.52555","15.6039095","0.0","0.0","15.6039095","0.0","0.0","0.0","15.808306","0.0","15.6039095","15.808306","0.0","0.0","0.0","0.0","264.2839","0.2289095","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2289095",""
"9","FCTY_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","In Millions of USD (except for per share items)","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.9121978","3.7824175","0.0","0.0","3.7824175","0.0","0.0","0.0","3.7824175","0.0","3.7824175","3.7824175","0.0","0.0","0.0","0.0","35.34868","0.42923078","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42923078",""
"17","FCCY_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","In Millions of USD (except for per share items)","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.3004394","5.21967","0.0","0.0","5.21967","0.0","0.0","0.0","5.21967","0.0","5.21967","5.21967","0.0","0.0","0.0","0.0","23.063738","0.9102198","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9102198",""
"26","SRCE_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","80.27589","51.698067","0.0","0.0","51.698067","0.0","0.0","0.0","51.698067","0.0","51.007824","51.007824","0.0","0.0","0.0","0.0","97.26172","2.0900638","0.0","0.68002045","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0900638",""
"35","FUBC_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.676369","6.687456","0.0","0.0","6.687456","0.0","0.0","0.0","6.687456","0.0","6.687456","6.687456","0.0","0.0","0.0","0.0","135.33792","0.20000601","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.20989671",""
"44","VNET_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of CNY (except for per share items)","1719.4941","0.0","1719.4941","1256.322","463.17194","305.0135","71.46586","0.0","0.0","0.0","0.0","1642.6208","76.86321","0.0","0.0","9.149748","66.2246","25.708736","-1.2426661","0.0","24.47607","0.0","0.0","0.0","24.47607","0.0","24.47607","24.47607","0.0","0.0","0.0","0.0","1417.9604","0.061642945","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.061642945",""
"53","SSRX_nasdaq","2012","4","3 months ending 2012-12-31","days","365.25","2012-12-31","In Millions of CNY (except for per share items)","665.22003","4.73","669.94995","70.509995","594.73","400.30002","71.23","0.0","0.0","20.42","-0.91","561.55","108.4","0.0","0.0","-1.0","132.45999","102.57","-0.21000001","0.0","102.350006","0.0","0.0","0.0","102.350006","0.0","102.350006","102.350006","0.0","0.0","0.0","0.0","637.38","0.65","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.75",""
"62","JOBS_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of CNY (except for per share items)","1490.726","0.0","1490.726","411.6745","1079.0515","601.7941","0.0","0.0","0.0","0.0","0.0","1013.4686","477.25735","0.0","0.0","19.186337","559.3335","462.99832","0.0","0.0","462.99832","0.0","0.0","0.0","462.99832","0.0","462.99832","462.99832","0.0","0.0","0.0","0.0","238.41289","7.770338","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.770338",""
"71","EGHT_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","112.29858","0.0","112.29858","34.181023","78.12745","58.11539","8.655326","0.0","0.0","-0.989071","0.0","99.96256","12.345905","0.0","0.0","0.10000119","12.455797","7.4567122","0.0","0.0","7.4567122","0.0","0.0","0.0","7.4567122","0.0","7.4567122","7.4567122","0.0","0.0","0.0","0.0","300.35046","0.099893115","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11011289",""
"80","AVHI_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","115.53064","0.99176425","116.52207","114.29952","1.2311163","17.472347","0.0","0.0","0.0","56.757915","0.0","195.68286","-79.170784","0.0","0.0","0.0","-78.91079","-78.91079","-1.1106594","0.0","-80.021454","0.0","0.0","0.0","-80.021454","0.0","-80.021454","-80.021454","0.0","0.0","0.0","0.0","50.806046","-6.3421326","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.8435608",""
"89","SHLM_nasdaq","2013","-1","3 months ending 2013-05-31","days","366.25708","2013-05-31","In Millions of USD (except for per share items)","2126.2712","0.0","2126.2712","1853.7615","272.4995","201.056","0.0","0.0","0.0","10.69519","0.0","2065.4927","60.768497","0.0","0.0","0.5216901","53.9485","46.436985","-1.203565","0.0","45.243385","0.0","0.0","0.0","40.161995","0.0","45.243385","40.161995","0.0","0.0","0.0","0.0","88.80196","1.5341545","0.0","0.78202254","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8363913",""
"98","AAON_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","312.86084","0.0","312.86084","234.08372","78.777084","29.412832","0.0","0.0","0.0","-0.02945355","0.0","263.447","49.403816","0.0","0.0","0.26858523","49.831753","32.7716","0.0","0.0","32.7716","0.0","0.0","0.0","32.7716","0.0","32.7716","32.7716","0.0","0.0","0.0","0.0","166.43018","0.7790356","0.0","0.14923498","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7790356",""
"107","ASTM_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","0.029890709","0.0","0.029890709","0.0","0.01989071","7.140202","21.226477","0.0","0.0","0.0","0.0","28.38657","-28.356678","0.0","0.0","0.0","-23.12854","-23.12854","0.0","0.0","-23.12854","0.0","0.0","0.0","-23.12854","0.0","-26.891472","-26.891472","0.0","0.0","0.0","0.0","177.66324","-0.61089474","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.61089474",""
"116","ABAX_nasdaq","2013","2","3 months ending 2013-06-30","days","364.751","2013-06-30","In Millions of USD (except for per share items)","185.7444","0.0","185.7444","89.75705","95.997375","57.566227","13.102678","0.0","0.0","-8.766394","0.0","151.64459","34.109726","0.0","0.0","0.0","34.736286","22.825737","0.0","0.0","22.825737","0.0","0.0","0.0","22.825737","0.0","22.825737","22.825737","0.0","0.0","0.0","-0.03442623","78.25558","1.0160109","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7720765",""
"125","ABMD_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","161.88881","0.0","161.88881","32.83622","129.05226","91.81041","25.45256","0.0","0.0","0.0","0.0","150.10909","11.769511","0.0","0.0","0.2998895","12.089181","10.268144","0.0","0.0","10.268144","0.0","0.0","0.0","10.268144","0.0","10.268144","10.268144","0.0","0.0","0.0","0.0","161.27757","0.2523107","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2523107",""
"134","AXAS_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","78.84081","0.0","78.84081","33.597473","45.253223","11.73164","0.0","25.086891","0.0","20.686821","0.0","91.082924","-12.232239","0.0","0.0","-0.1589071","-22.15619","-22.552128","0.0","0.0","-22.552128","0.0","0.0","0.0","-22.552128","0.0","-22.552128","-22.552128","0.0","0.0","0.0","0.0","370.6502","-0.24537921","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.06394883",""
"143","ACTG_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","200.84535","0.0","200.84535","66.13336","134.71198","55.446346","3.6159291","52.773106","0.0","32.42733","0.0","210.39597","-9.550621","0.0","0.0","0.4991209","-7.099971","-5.1707206","0.915993","0.0","-4.2547293","0.0","0.0","0.0","-4.2547293","0.0","-4.2547293","-4.2547293","0.0","0.0","0.0","0.0","193.49908","-0.09143756","0.0","0.118688524","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3275884",""
"152","ACHC_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","554.63477","0.0","554.63477","0.0","0.0","385.031","0.0","12.520141","0.0","18.79304","60.314865","509.87344","44.771294","0.0","0.0","0.0","44.771294","27.366474","0.0","0.0","27.366474","0.0","0.0","0.0","26.72755","0.0","27.366474","26.72755","0.0","0.0","0.0","0.0","186.04417","0.5800192","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.81859964",""
"161","ACAD_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","4.7969756","0.0","4.7969756","0.0","0.0","9.134058","20.09845","0.0","0.0","0.0","0.0","29.22229","-24.435535","0.0","0.0","0.0","-24.296627","-24.296627","0.0","0.0","-24.296627","0.0","0.0","0.0","-24.296627","0.0","-24.296627","-24.296627","0.0","0.0","0.0","0.0","276.1726","-0.3388026","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.3388026",""
"170","AXDX_nasdaq","2013","1","3 months ending 2013-03-31","days","364.91553","2013-03-31","In Millions of USD (except for per share items)","0.05318681","0.0","0.05318681","0.0","0.05318681","4.018242","3.806813","0.13318682","0.0","2.33","0.0","10.284835","-10.231648","0.0","0.0","0.0","-10.224835","-10.224835","0.0","0.0","-10.224835","0.0","0.0","0.0","-10.224835","0.0","-10.224835","-10.224835","0.0","0.0","0.0","0.0","70.51121","-0.55923074","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.38923076",""
"179","ACCL_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","165.8729","0.0","165.8729","53.36854","112.49446","78.72021","38.71291","11.223745","0.0","11.387286","0.0","193.42258","-27.559565","0.0","25.537813","5.7257786","6.741805","6.289528","0.0","0.0","6.289528","0.0","0.0","0.0","6.289528","0.0","6.289528","6.289528","0.0","0.0","0.0","0.0","224.6695","0.10748752","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.06978022",""
"188","ANCX_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27.96597","17.60208","0.0","0.0","17.60208","0.0","0.0","0.0","17.60208","0.0","17.60208","17.60208","0.0","0.0","0.0","0.0","41.61081","1.6912502","0.0","0.3391329","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6912502",""
"197","ARAY_nasdaq","2013","1","13 weeks ending 2013-03-31","days","365.0","2013-03-31","In Millions of USD (except for per share items)","338.4857","0.0","338.4857","230.97638","107.49599","117.329185","75.0889","0.0","0.0","-2.2","0.0","421.2212","-82.74881","0.0","0.0","-11.180736","-93.91282","-96.20792","13.505164","0.0","-82.69264","0.0","0.0","0.0","-100.92367","0.0","-82.69264","-100.92367","0.0","0.0","0.0","0.0","242.40598","-1.1359446","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.1559446",""
"206","ACRX_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","3.1889822","0.0","3.1889822","0.0","0.0","7.9699507","29.748596","0.0","0.0","0.0","0.0","37.718544","-34.539562","0.0","0.0","-1.7209836","-49.168407","-49.168407","0.0","0.0","-49.168407","0.0","0.0","0.0","-49.168407","0.0","-49.168407","-49.168407","0.0","0.0","0.0","0.0","122.29435","-1.5994992","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.5994992",""
"215","ACET_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","In Millions of USD (except for per share items)","487.0913","0.0","487.0913","392.7401","94.3311","62.70736","0.0","0.0","0.0","0.0","0.0","455.44745","31.633846","0.0","0.0","0.0","31.53077","20.860329","0.0","0.0","20.860329","0.0","0.0","0.0","20.860329","0.0","20.860329","20.860329","0.0","0.0","0.0","0.0","109.03484","0.7785714","0.0","0.22043955","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7684615",""
"224","ACHN_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","0.12","0.0","0.12","0.0","0.0","12.186002","46.371407","0.0","0.0","0.0","0.0","58.547413","-58.427414","0.0","0.0","0.0","-58.129154","-58.129154","0.0","0.0","-58.129154","0.0","0.0","0.0","-58.129154","0.0","-58.129154","-58.129154","0.0","0.0","0.0","0.0","344.21878","-0.670789","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.670789",""
"233","ACIW_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","746.3679","0.0","746.3679","274.38007","471.98782","197.93448","143.2663","44.296852","0.0","-4.9503284","0.0","654.91736","91.45056","0.0","0.0","-0.8654134","78.14339","55.157566","0.0","0.0","55.157566","0.0","0.0","0.0","55.157566","0.0","55.157566","55.157566","0.0","0.0","0.0","0.0","160.75075","1.3830769","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2739584",""
"242","ACNB_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","In Millions of USD (except for per share items)","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.485605","9.066813","0.0","0.0","9.066813","0.0","0.0","0.0","9.066813","0.0","9.066813","9.066813","0.0","0.0","0.0","0.0","23.839779","1.5294505","0.0","0.76","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5294505",""
"250","ACOR_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","317.78525","0.0","317.78525","62.00206","255.7832","181.74039","55.943085","0.0","0.0","0.0","0.0","299.69556","18.089716","0.0","0.0","-0.01","16.64526","145.5105","0.0","0.0","145.5105","0.0","0.0","0.0","145.5105","0.0","145.5105","145.5105","0.0","0.0","0.0","0.0","162.22293","3.574619","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.574619",""
"259","ACFN_nasdaq","2013","2","3 months ending 2013-06-30","days","365.26096","2013-06-30","In Millions of USD (except for per share items)","20.443844","0.0","20.443844","14.538474","5.905698","20.993803","7.6537623","0.0","0.0","1.6913115","0.0","44.88724","-24.433506","0.0","0.0","0.0","-24.407898","-22.484274","1.0706893","0.0","-21.413916","0.0","0.0","0.0","-21.413916","0.0","-21.413916","-21.413916","0.0","0.0","0.0","0.0","72.13876","-1.1974034","0.0","0.120441966","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.1380591",""
